@relation Pulsar_Feature_Data_Type_9
@attribute Feature_1 numeric
@attribute Feature_2 numeric
@attribute Feature_3 numeric
@attribute Feature_4 numeric
@attribute Feature_5 numeric
@attribute Feature_6 numeric
@attribute Feature_7 numeric
@attribute Feature_8 numeric
@attribute Feature_9 numeric
@attribute class {0,1}
@data
1.46296597318,79.5,71.6432132166,0.948331321872,0.0125681755404,72.2848943985,54.6191535905,1.38994112352,1.3850184831,0
1.55651737392,70.3125,70.3337745592,1.34145188445,0.913257071346,59.6120293848,38.6308027182,1.94249828694,4.65390747986,0
1.63150473674,75.5625,74.6298941025,1.20229242528,0.263161220851,54.5505050505,51.0364206027,1.877419091,2.96787916628,0
1.8034389294,104.625,88.4631809003,0.444013946449,-1.41907226687,64.6258034894,53.8226350782,1.60488187853,1.79937214789,0
1.7797168894,74.25,61.180572897,1.98216678828,3.00102536451,53.1652892562,45.2265011653,1.77047759646,2.86762011559,0
1.65071710268,64.1875,73.4814761947,1.66301286076,1.59433436011,58.270661157,46.915760553,1.70434194557,2.49116668264,0
2.94409159896,94.9375,56.8957036493,0.923712113108,0.684715271409,107.160927456,56.6639648316,0.333047323529,-0.830616843013,0
2.10350278962,102.0625,87.345197886,0.399460992279,-1.38635376106,60.5449954086,55.1341967916,1.71858561347,2.06769706999,0
1.99944146262,92.25,60.5387272744,1.32950563254,1.36346583377,57.1414141414,44.2799314055,1.68824763902,2.59080356461,0
1.87321635816,105.625,80.2456190393,0.654111352062,-0.826751518896,77.2949954086,44.911907272,1.42525462364,1.59603554372,0
1.81067621847,104.9375,75.3487464644,0.43274366275,-1.10116323963,74.9116161616,50.6995484053,1.58658539941,1.75812083056,0
1.71182572253,78.5,74.4613993959,1.27550122919,0.6447321429,66.1156177156,37.9593840529,1.44488038755,3.16136382319,0
1.37880956378,82.75,88.0713489167,0.878412421227,-0.695962130797,58.8689164371,56.5592852115,1.71561176245,2.09607036509,0
1.53215424813,85.1875,77.9424617506,0.905243424982,-0.50348029275,59.3622589532,54.4102371873,1.68888184056,2.06041083477,0
1.63437162943,70.0,74.3538835569,1.3803458952,0.824312503547,58.8817722681,48.6627704031,1.83378763372,2.9312349812,0
2.25374005026,68.1875,69.7389944274,1.74340702362,1.9540514303,62.4513314968,37.8752564483,1.74658307715,4.03907126732,0
1.90378901881,87.8125,72.9119492522,0.914531585628,-0.196621164404,62.2835169881,40.4513869398,1.84100377635,3.61644718466,0
2.33865422928,125.1875,69.2560635883,0.398128954792,-0.605123485042,95.0144628099,44.9271476623,0.788224394363,0.389275817544,0
1.43261310892,59.125,69.0913118634,1.94121673535,2.5530864534,47.1808999082,35.7940153659,2.09343031137,5.46625609757,0
1.61830983158,55.125,64.9325371058,1.99822778815,3.25055027953,65.4361799816,42.0359646894,1.59360157495,2.76454328454,0
1.41872044973,87.0625,76.2384981079,0.947831939861,-0.421606827738,58.4164370983,47.7285199046,1.89404616287,3.38679242242,0
1.56951454478,93.3125,79.9708687195,0.853383382781,-0.618861097555,67.0899908173,52.0240345044,1.48636246103,1.4318916516,0
1.4934555756,81.125,75.7387574165,0.950047457666,-0.357779725716,67.5183654729,54.4370082103,1.54952275288,1.76328486143,0
1.71485317715,74.6875,74.2586011432,1.03744653064,-0.0600537092258,64.0149219467,50.8865165274,1.70098689148,2.10484140392,0
1.53756986721,126.0,82.0266724913,0.301374574567,-1.34990628349,64.6065197429,58.823992295,1.52857991531,1.34482990425,0
1.45699128499,96.3125,80.1667938972,0.649237796907,-0.902342842367,67.1641414141,53.6721966396,1.57330609686,1.78426923128,0
1.45353908443,66.8125,75.4678894878,1.29218100554,0.458259514107,62.3914141414,54.0967818705,1.71290018927,2.11361275819,0
1.87044113374,91.75,78.4916396822,0.937706299603,-0.585379276604,63.531002331,52.3366642817,1.69269214919,2.24299587501,0
3.16449793977,112.8125,66.7089937246,0.30296962196,-0.785764156367,119.640495868,56.1701203386,0.152932032639,-0.955863078428,0
4.26054331302,88.875,39.0246316446,2.05845249236,8.42094509078,90.133379247,35.8376911523,0.3917806804,0.0306874231315,0
1.97496511385,71.375,77.5369871416,1.40025683212,0.624259711077,65.7334710744,49.8187614246,1.81599920974,2.73509166621,0
1.68011752327,59.0,71.4973775743,1.84294441416,2.12362368111,59.3753443526,46.2175836612,1.74965203196,2.80536384157,0
1.74722550935,80.8125,73.6946561411,1.16685555654,0.295124033957,82.4102564103,45.8407803623,1.27516811354,1.49051408349,0
1.73856681698,60.5,70.1079524733,1.7964072676,2.03826600125,57.6678145087,44.8078909436,1.79924332402,3.00133830644,0
1.84706782542,72.6875,60.6410739,1.87677144917,2.98490166041,53.0314508724,39.9853987676,2.17571004861,5.42030974607,0
2.51818261141,102.40625,46.9666499863,0.808290467841,2.86703485012,127.357438017,47.7827106336,-0.210810385584,-0.664913159112,0
1.91929076933,90.75,82.6865315514,1.00238988068,-0.556978375215,70.1868686869,48.7811586961,1.55109311588,2.07764314926,0
2.09182208789,45.25,64.445228683,2.19727579751,4.28811375376,55.0709366391,47.0449716478,1.82333555941,2.94810869012,0
2.31014342052,76.6875,69.0658370235,1.3070450097,0.827871497515,74.6466942149,50.4620188805,1.52173652167,1.79406065797,0
1.64874414278,98.0,84.501479277,0.525894992831,-1.19622337006,65.3810835629,52.2571944451,1.70376892068,2.30787238136,0
1.71097302246,91.0,75.7636126383,1.01851093322,-0.198869304329,64.8484848485,50.1224029758,1.61542537089,2.00956096153,0
1.44834270705,86.125,74.2292689914,0.828953246699,-0.43402871032,67.9561524334,51.3306603386,1.78294972648,2.47362582005,0
1.35209587499,91.9375,84.2410742675,0.954074431955,-0.67723872828,64.6285583104,54.6570260585,1.51395914386,1.55546234583,0
1.41785788508,64.5,66.3447435748,1.56458286152,1.72748341961,55.0500459137,52.4463806164,1.75136692956,2.36057908099,0
1.46845311949,68.4375,68.4470312998,1.71426914583,1.94563639804,67.9451331497,46.5800403357,1.61985284716,2.26514464641,0
3.35112260173,96.75,71.0558759006,0.724395316726,-0.395648272319,110.202938476,66.9110990764,0.261055123493,-1.08928578691,0
1.58899323624,110.125,79.0536803381,0.665531205467,-0.803384420999,63.9644168962,50.9998412929,1.62334724136,2.1302290696,0
1.71318757071,94.0,88.2340637169,0.628652836794,-1.13584366697,66.8161157025,52.5417969715,1.62149101426,1.79891494561,0
3.12256265828,75.625,53.7370623965,1.81569873901,3.80233511156,103.291551882,54.6984171073,0.308355996886,-0.926292717788,0
2.1078366154,103.75,79.9902337789,0.401209601482,-1.11261986888,75.8882001837,51.1388721124,1.36592547196,1.057937324,0
1.43092862711,102.6875,89.976190427,0.517614161657,-1.33250816172,55.0677226814,35.9546093737,2.2835092627,6.90652650714,0
1.37935124756,85.8125,63.8349617667,1.5282314463,1.51070652243,61.2672176309,45.4401112402,1.89245514807,3.46850227084,0
2.09602640895,113.875,68.0687841452,0.553463870409,-0.403105268519,69.4878328742,52.193291323,1.52699925605,1.61759915639,0
2.01738701566,72.1875,53.4137374067,2.31512157892,5.84530536473,65.150137741,37.0289819295,1.68358676448,3.6769643008,0
3.14026174974,115.21875,69.7359906966,0.405208147045,-0.881285669855,107.677456382,67.6199234429,0.256184966974,-1.3188240511,0
1.65668705028,90.1875,69.5613207447,1.09019086617,0.208692286568,59.9699265381,48.9865076259,1.73883192301,2.59114384657,0
1.95753519907,73.625,80.6612321689,1.15434412898,-0.132707274907,65.2676767677,49.4956934081,1.85566836152,3.02502625924,0
1.88257410822,79.4375,72.8010720646,1.59440021255,1.40279640506,62.648989899,41.1374331731,1.45331526336,2.23596154627,0
1.40412227319,92.125,83.5358268948,0.779948748287,-0.724077678025,67.0562442608,54.5158025888,1.58066701464,1.67430122773,0
1.08273945618,106.625,73.854481076,0.738019723118,-0.235261982497,92.1404958678,40.1444991484,0.688917414839,0.680955458934,0
3.12023950943,123.25,72.1560808248,0.160172407888,-0.908555904591,123.5043618,59.3637618858,-0.00668807675934,-1.05853841193,0
1.48547653153,81.5625,66.7934958941,1.36395698126,0.993681547706,52.3211662075,39.692463567,2.17708888015,5.64408991881,0
1.5099409984,79.9375,71.0558484134,1.1458559293,0.21117263152,69.1563360882,49.6583888842,1.62098924626,2.25177330145,0
0.87957000326,113.875,91.102191933,0.399642497653,-1.42033234406,60.8932506887,36.4818387009,2.02570410096,6.21365543072,0
1.3356915128,74.75,70.0370437697,1.41864972594,1.22820884977,61.3500918274,52.8711618838,1.63744147377,1.8903606835,0
1.76499334653,87.9375,73.2311995925,0.625861984519,-0.620839067479,67.9940312213,52.2221974589,1.52195887558,1.71856676203,0
1.83689524664,125.6875,82.642845085,0.0162326556202,-1.4689235059,74.4566115702,52.2164668683,1.48858586542,1.37040852012,0
1.5766775803,75.0625,75.7301696403,1.46689180287,0.829275889541,59.4807162534,52.0205277085,1.75627365731,2.41799289047,0
2.11402253012,99.75,70.500443261,0.955273412178,0.0839310963071,73.1214416896,44.9038682333,1.43881842084,2.24411125625,0
1.40444334621,80.9375,69.8815683407,1.27690296184,0.537220096502,72.8117539027,49.0132280036,1.52180753127,1.90868823845,0
1.4402862959,71.9375,77.4237275888,1.13821143224,-0.115639414768,60.2190082645,51.3677415587,1.79189904375,2.51721024585,0
1.78480701736,55.6875,75.7848259466,1.90466821814,2.20713353653,48.1000918274,38.1912877866,2.09732202515,5.05979402855,0
2.22465382134,70.625,66.3634641576,1.26489702448,1.19696367916,77.5211202938,49.5524067426,1.13772277818,0.984059111183,0
1.66938880146,98.875,89.3167642439,0.601928469269,-1.28305040224,59.4022038567,56.2488227381,1.59637172764,1.64448197626,0
2.20875775512,81.0,64.1482657599,1.17733214476,1.12538352854,71.5277777778,47.6378904232,1.34789410801,1.34807910568,0
1.51309026743,66.875,65.0556252372,1.65001093851,1.99653965682,54.2263544536,47.8049987937,1.82929104604,2.9861479245,0
2.38670556456,89.4375,71.1248626976,1.11864596209,0.3381653631,70.4850780533,46.5932668289,1.57052670794,2.41826340993,0
1.97488395425,105.25,72.9995719166,1.04498854258,-0.0726546512241,66.5657342657,52.4515048814,1.54905483025,1.72271298714,0
1.35919977272,100.75,68.2939418982,0.493184117083,-0.527382762523,62.9963269054,51.6568148904,1.45079992574,1.41761083914,0
1.53500933467,86.125,77.2511124515,0.935530127203,-0.326188682806,79.9214876033,45.070786965,1.34167093342,1.60887913571,0
1.93040972087,71.375,71.6762469372,1.36046298651,0.747669224783,64.237144169,38.2359045434,2.05882228649,5.37390337006,0
1.68657342402,57.125,62.8558618985,1.95218985465,3.47189701175,70.5316804408,35.1136506754,1.85579352199,5.48298140814,0
1.33827945731,72.375,77.0712941049,1.44461264125,0.966351401194,56.2084481175,48.0949396096,1.93846177464,3.3264510054,0
1.92278158381,68.25,61.6314651781,1.76984193293,2.80929284768,64.3427456382,42.7738336485,1.66275922471,2.97320401197,0
1.98564824611,95.375,74.8873111749,0.748100845662,-0.534411461872,64.4359504132,44.0214936498,1.90009743708,3.49875040512,0
1.83394220095,83.375,76.6353989681,1.19069887586,0.146706596326,59.5227272727,57.4783241573,1.53146346112,1.40990834198,0
2.23113767602,75.375,73.5695886559,1.19427585518,0.116189190114,64.6157024793,47.8966275883,1.64737850779,2.19024232874,0
1.63938833267,99.0625,86.313721932,0.593856632262,-1.16260849358,60.7938475666,56.5482210403,1.57419304938,1.55167977649,0
1.84646392349,89.5625,90.0381646512,0.749936046814,-0.99625430801,73.847107438,49.5977672432,1.41698386541,1.45760127256,0
2.10181854715,67.0625,70.8179609545,1.73888990557,1.90149383971,61.8032598714,37.3189919624,1.76491567825,3.89004750352,0
1.57302501029,97.5,72.5585970096,1.03377592758,-0.072332359691,65.9405417815,47.9770845599,1.84301720066,3.12170281332,0
1.79797561901,67.875,71.5392156443,1.79467689031,1.99648212358,58.443067034,37.4271526308,1.77030893447,4.27579138831,0
1.45071151141,105.1875,75.8553053105,0.588065289149,-0.807587948296,64.1356749311,52.8424612917,1.75450344683,2.31617719794,0
1.34963857421,70.875,73.7486228685,1.60074955303,1.08664865923,54.7061524334,50.9342647786,1.79669632741,2.69638235394,0
1.59239418567,71.125,72.8318911947,1.25424412151,0.465901582241,64.7141873278,53.3502925068,1.59220379576,1.71410533552,0
2.73505318074,116.0625,67.3363467508,-0.0222095268866,-0.758553331941,131.858126722,49.2551273179,0.188022482748,-0.513683106532,0
2.19505105031,92.5625,80.3001936097,0.616809487665,-1.10632333556,62.6907713499,38.9417004063,2.13310299365,5.63873465027,0
1.35271887291,94.75,61.0302179252,1.13351769777,0.938529869809,69.7894857668,47.3006763689,1.53176348,2.01116189947,0
1.67121822356,128.5,77.5628777187,0.0833229264764,-1.34730204612,72.440312213,51.8201166597,1.49729481063,1.72473640551,0
1.39185544206,129.6875,78.365903579,0.244792635983,-1.30350604905,63.0922865014,54.5857698252,1.66759457695,2.0383098685,0
3.04209989398,77.8125,54.5850468879,1.71073707863,3.69579189923,116.83815427,45.0585245865,-0.160350298178,-0.342578485914,0
2.29765186202,96.1875,67.1260183815,0.77185686176,-0.091075722347,110.020661157,45.7993491351,0.38366517856,-0.415646947909,0
3.32442600399,100.9375,60.762826578,0.480497185143,-0.261034260694,146.804637282,63.1457726304,-0.448438244821,-0.940485364378,0
2.04251879767,116.75,69.5939113716,0.529312129057,-0.510274501533,74.8516988062,52.9587877033,1.55173308672,1.71815338647,0
2.11037616355,111.9375,78.6729533814,0.607413822298,-0.955373288527,109.93067034,52.9973773595,0.40988601105,-0.807866308824,0
1.6288442649,82.25,75.5922449726,1.04729231313,-0.0820598599387,69.5734618916,49.5332055385,1.42346675608,1.64503492084,0
1.63427859046,79.625,78.5778873157,0.961654862353,-0.285534098107,63.7084481175,54.6354386741,1.6277015094,1.76290641327,0
2.12356553863,84.4375,79.089323513,0.917821769057,-0.569225785033,53.1414141414,33.7481927853,2.47411023153,9.60831449737,0
2.04083868622,129.875,72.253784503,0.428051021064,-0.672935029771,73.2083916084,44.892504859,1.53643647582,2.19835970929,0
1.38358039445,96.0,79.1130520205,0.819578141635,-0.722983845255,68.9049586777,50.1426812986,1.74756355689,2.53842390978,0
2.08855864757,78.9375,70.9184996581,1.13064360777,0.308658233354,75.8438934803,49.0149474202,1.33127106431,1.31529584416,0
1.90357346842,104.9375,74.1792329008,0.685861206061,-0.67762826356,66.5470615243,49.1887571245,1.65554048833,2.2023971033,0
1.53816202631,77.625,71.7572949253,1.33122219178,0.594174607146,68.3269054178,53.4962226868,1.51466191194,1.62308438934,0
1.86856144736,75.125,74.6867416279,1.24939197438,0.654235793248,67.6604683196,50.4239028631,1.46850649767,1.52504066798,0
3.16347587392,91.03125,64.5839978124,1.16205897702,0.681468325616,103.185950413,63.2121128232,0.447300926956,-0.917951390914,0
2.29081410333,140.9375,76.5159041883,-0.0387424063785,-1.01899126504,69.0043617998,55.3465767059,1.58251099379,1.7425989674,0
2.23619997688,91.375,77.3020657874,0.962912832119,-0.400563678145,92.7219926538,42.6951424784,0.483224082025,-0.222367109943,0
1.90928685373,137.25,77.3672249729,0.0988808813771,-1.099367589,64.8448117539,55.9971694581,1.73579059616,2.13100557401,0
1.78517591923,114.6875,82.216724842,0.266633786197,-1.14468813336,61.8287419651,55.1274428016,1.61305677177,1.68838739821,0
1.43804486497,154.125,82.5597321641,-0.298293949434,-1.216950472,74.5555555556,52.4408835813,1.55882798623,1.84986706132,0
7.19775339833,20.65625,31.8944640328,6.33789571927,42.8822644501,59.8115243343,52.7879358919,1.58266494207,2.21477771443,0
1.48937700927,70.25,74.4114406526,1.29066709881,0.554511636118,57.9286042241,48.2538217367,1.79312483825,2.84192908611,0
1.42566689891,62.375,66.6566528938,1.9217144267,2.64318490391,56.8996786042,41.3751875301,1.86154080252,3.60525815492,0
1.86349253637,84.125,66.1068027891,1.61866341638,1.69784216215,66.1124885216,40.5150746827,1.66440540064,2.7837683394,0
1.53056356581,72.875,73.147005236,1.25086343155,0.414166320595,63.713728191,47.5078989591,1.70896867667,2.6185515068,0
7.80150375187,87.1875,55.215168602,0.896025633777,0.718161206319,134.633149679,46.4282125379,-0.380765503843,-0.825614219063,0
2.76532009225,104.03125,65.4634842751,1.02406212719,0.217452543967,89.2268135904,56.2257883985,0.720628516217,-0.454383051745,0
1.42073573505,60.1875,60.7713118482,1.9080261842,3.82264327453,63.6988062443,36.9650171957,1.71125912071,4.43471397708,0
1.70469842695,81.0,78.6558961553,0.948089086104,-0.487138560869,63.7614784206,57.7813418465,1.53328938197,1.42183340213,0
2.71178117973,109.25,61.9848771879,0.430048068677,-0.0112343025197,111.355831038,54.256631079,0.410548112457,-0.793397834806,0
1.48533193107,102.25,77.5777835466,0.583392606896,-0.5194852727,69.6345270891,56.385044336,1.48067019898,1.36370900519,0
1.40407643374,114.9375,79.0185648677,0.313492052304,-1.06070489405,66.0546372819,46.1580732033,1.49184596696,2.25992165947,0
1.66229986475,110.1875,75.2846421506,0.252330189412,-1.00169530115,105.660927456,51.4775847647,0.661307516339,-0.264978816129,0
1.51858816743,84.625,65.6295236536,1.33508735305,0.891158994786,65.1124885216,46.5252848518,1.5753209208,1.98400686383,0
1.61505933902,79.5625,77.2228663917,1.2144242466,0.232629990811,61.4286042241,49.6663495745,1.70372922397,2.37623508972,0
1.4777361733,90.1875,82.218625285,0.811735025933,-0.62046547537,65.5468319559,54.343074568,1.69304528826,2.06550153772,0
1.90546567827,121.9375,77.6156143682,0.203182310172,-1.09094614245,79.354912764,47.3741368206,1.50985961961,2.07697748233,0
1.39983003462,64.75,73.1424124568,1.22508168773,0.465331518593,62.4494949495,55.9575381144,1.52273733838,1.53489743998,0
1.90864932493,77.9375,77.80702792,1.25764125329,0.240847506103,69.9081726354,48.1829265859,1.56279781616,2.17255296409,0
1.90053623507,109.9375,74.6001581349,0.465779142921,-1.00924861143,66.6836547291,51.3234983875,1.69793373688,2.23327230923,0
1.60566720781,85.8125,67.8290302433,0.988126290301,0.291195111981,70.1019283747,51.4127474693,1.55283271066,1.73611149332,0
1.58060549641,77.0625,68.1885884423,1.14731657739,0.641630114888,62.044077135,41.1761472259,1.8499900022,3.55559965618,0
1.38009526703,93.6875,59.0949646226,1.44849151808,1.88312533143,63.8657024793,48.2424014865,1.7242270301,2.37899692931,0
1.49668942748,61.9375,74.7750532848,1.65535984889,1.22921700082,52.3898071625,48.4322065251,1.85905861979,3.04641071331,0
1.61740325578,80.75,77.5221742471,1.21261216498,0.105665650783,65.6625344353,44.6529262346,1.42087471721,2.01193130421,0
1.3703262554,83.125,77.5111887085,0.738734621698,-0.603681693108,47.9113865932,32.7381287944,3.03907702742,12.4248801563,0
1.56568817281,78.125,63.8904091003,1.60770011094,1.85305788335,74.9090909091,47.77154272,1.64589667501,2.38515844376,0
1.89524903939,87.8125,83.4072979046,1.0179994881,-0.319064007285,62.2681359045,55.2074367197,1.58963227586,1.69013756615,0
1.80935427027,79.5625,66.2079760584,1.55757482182,1.57089981575,66.2362258953,44.6149579492,1.7322420642,2.89357639348,0
10.487391624,137.5859375,48.0274217479,0.179790523687,0.0686394281317,95.2130394858,59.7371928391,0.535949422583,-0.932254140173,0
0.8964257967,76.375,86.9237273418,0.953345764068,-0.468034553316,47.6338383838,36.2303775846,3.09351262788,11.4910381249,0
1.49137703226,81.75,71.3455499663,1.43387546413,0.937675231144,79.7951048951,43.293358549,1.23078177319,1.68827978211,0
1.42053107882,60.1875,68.9422029221,1.7042964524,1.94837040054,50.439164371,41.6857886661,2.26921942862,5.44218490429,0
1.86046379323,84.125,64.3106474466,1.05540131976,0.834308622217,48.1868686869,29.9182613466,3.0117832339,13.2705112056,0
2.42260803829,109.625,79.5061907967,0.789522513296,-0.751919218485,69.9283746556,52.3634032439,1.55690765935,1.83753902918,0
1.7524792634,89.5625,70.3855176421,1.18027952397,0.647501561582,60.0316804408,47.4022352561,1.76606587797,2.92266823956,0
2.16753779397,126.8125,66.9442106814,0.194186792174,-0.617457329905,114.443985308,47.6979018151,0.448560688291,-0.443078179602,0
1.88726098367,79.625,67.5748427671,1.28589347492,0.69181268951,61.1345270891,54.289735519,1.60152726395,1.76082467105,0
1.97727537227,59.4375,70.3224437413,1.56359463162,1.48006930064,51.0071166208,36.2990549607,2.57655124515,8.2784459984,0
2.6753845367,102.1875,69.931858575,0.672610250213,-0.548550372977,106.117309458,60.4948013894,0.410790630745,-0.911670743293,0
1.91428091027,70.1875,74.4766899355,1.6223012157,1.56842883745,57.8273645546,42.5208050901,1.95989871905,3.90132151313,0
2.49411506022,91.375,63.9866929525,1.2163478011,0.812175557417,100.587465565,58.4954961175,0.385610387023,-0.908977405776,0
1.7993991231,84.375,65.7902680873,1.57093123743,1.67488245352,62.7031680441,43.6628633663,1.71592610299,2.66981400718,0
1.81051103856,94.5625,77.6844327633,0.761615200062,-0.556677103956,64.9042699725,51.6545597665,1.73338956123,2.22493897471,0
1.61738318643,95.0625,68.7026825804,0.94477427501,0.125252767574,72.2690541781,47.1896917111,1.55783301767,2.25084660863,0
1.47383666844,52.6875,64.5626815099,2.21602654731,3.82058112317,49.3071625344,44.7949491501,1.82395361914,3.12353344551,0
1.85599824866,74.625,61.3533566726,1.68595091999,2.33699043754,65.6827364555,46.8817934576,1.80649356071,3.38488540342,0
1.36926566047,74.1875,75.0218457767,1.37501240268,0.555726768733,60.9187327824,50.823871746,1.67198184775,2.21999724607,0
1.6498114999,109.6875,66.4649519954,0.723170761217,-0.222378399016,78.7998163453,43.9344862459,1.53641313541,2.77891760728,0
1.75458240503,81.8125,76.4617704722,1.309323309,0.321821248498,63.81359045,47.4960793787,1.5537812897,1.98895222252,0
