@relation Pulsar_Feature_Data_Type_9
@attribute Feature_1 numeric
@attribute Feature_2 numeric
@attribute Feature_3 numeric
@attribute Feature_4 numeric
@attribute Feature_5 numeric
@attribute Feature_6 numeric
@attribute Feature_7 numeric
@attribute Feature_8 numeric
@attribute Feature_9 numeric
@attribute class {0,1}
@data
11.6170467955,64.1484375,37.5449917274,2.54495653158,10.0509495198,65.2725742271,46.8826001618,1.35673613749,1.91486468302,1
3.4042469872,62.3828125,44.943388191,2.66072537164,7.04532453534,112.572696664,64.7820803326,0.309988065188,-0.811276125397,1
2.16627485944,115.984375,54.631147305,0.553245894091,-0.400720977565,152.496363636,73.8854059954,-0.323765349535,-1.26411905169,1
1.98991513317,68.984375,46.8606618696,1.82224880715,3.85023311684,112.470921335,69.3702023438,0.275093550941,-1.24228624231,1
6.92261749737,92.609375,61.8319590674,1.0349324419,0.190841434541,156.345454545,66.0540294196,-0.450551039769,-0.991500938937,1
5.48971265748,47.1171875,48.9674032351,2.61595218083,6.66915122424,109.894949495,66.0835091117,0.398155034802,-0.935487791484,1
3.58559620848,113.8046875,56.1348903582,0.316672397791,-0.40128293933,132.764444444,65.9495419949,-0.140742674238,-1.04719916968,1
5.21440893294,70.4921875,52.5908434422,1.83293299291,2.93393386693,140.689470462,57.6471393441,-0.175977639711,-0.804442790434,1
3.69910324121,74.0859375,46.8984986673,1.61720547748,3.19811562836,95.9661769207,62.2652278965,0.655160991805,-0.636543345147,1
1.88317032935,49.4765625,48.5170660766,2.63380788571,6.94799855039,106.505656566,60.592087595,0.438094262946,-0.625884315303,1
9.60945125679,89.6328125,59.4964377996,0.932312151778,-0.00448632151121,146.667676768,70.4485116492,-0.30714725741,-1.12476309941,1
7.47806389158,50.421875,39.2435522919,2.99355301486,10.9953585215,87.8033746556,50.9255104978,0.819676785109,0.2910884609,1
8.27373336389,81.2734375,56.986253118,1.28901201246,0.94404865583,130.404242424,58.9296243707,0.141849198576,-0.793627530314,1
5.9778034527,87.578125,64.092292996,0.80022600019,-0.154724666099,156.946060606,54.4912533027,-0.429203334834,-0.529887278293,1
8.15188342954,73.1640625,42.2142558385,1.60141942954,2.982664926,126.392929293,58.3604832966,0.100394326315,-0.785137246621,1
10.0317194704,61.1015625,45.7346012069,2.36521834793,6.27169620966,123.971717172,62.4072775483,-0.145049755419,-0.956003071026,1
1.79576616751,75.9765625,73.1103045964,1.09587082716,-0.225774212911,166.31394453,71.505393073,-0.73381955214,-0.741534891267,1
7.956489281,59.65625,50.291251336,2.33916685612,5.21828252132,119.63292011,66.9084467938,0.20406800039,-1.08704312392,1
6.66911985694,64.8984375,52.1315703059,2.26775268711,4.78726179255,114.027242118,65.8371918885,0.29394444577,-1.03572162346,1
5.19475220014,45.796875,42.2108471277,3.42509130338,11.9840909948,90.5272727273,60.0981752663,0.894698830809,0.0873223209086,1
4.73416299039,72.9140625,61.067589008,1.25709376961,0.691481744182,152.842835131,72.1681321297,-0.391420890825,-1.05952929747,1
2.73004047727,127.2265625,57.1076580411,0.416357304259,-0.731511457141,143.832525253,51.6953276583,-0.166863640035,-0.597519976261,1
4.04596317756,116.171875,54.2248082891,0.26781361613,-0.742319307363,160.453535354,70.7851448393,-0.703995046189,-0.677695207227,1
9.17759788757,93.59375,52.070780779,1.02272690441,0.550320201259,129.090909091,68.6103315407,-0.0919465987255,-1.11108342752,1
10.331317022,48.109375,46.8750390625,2.88165596319,8.58245686862,110.135757576,69.3996168751,0.130338322934,-1.14070055695,1
6.68491791709,44.484375,41.3014800686,3.16679585096,10.6736785686,96.8541666667,62.1998488046,0.63778859036,-0.548643432126,1
9.76682547577,93.1796875,60.3939454739,0.742131606435,-0.562263873243,179.779393939,62.9567931014,-1.04874242203,0.0433952468106,1
5.66194466104,105.671875,52.2725892221,0.730982299761,0.527992817128,154.858383838,67.1244911981,-0.507519993748,-0.819614841007,1
9.39504180567,92.5703125,52.9744460202,1.11330828615,1.36097579914,151.517575758,57.6534438701,-0.532035340261,-0.671031996089,1
11.3400184714,125.0,46.7060287864,0.389253794918,0.202366425031,139.507231405,64.7386721963,-0.44063549421,-0.77807603126,1
4.76035913195,91.46875,72.4359563576,0.938490263514,-0.578584226233,153.954545455,56.2437350455,-0.477577217909,-0.631992117135,1
