@relation Pulsar_Feature_Data_Type_9
@attribute Feature_1 numeric
@attribute Feature_2 numeric
@attribute Feature_3 numeric
@attribute Feature_4 numeric
@attribute Feature_5 numeric
@attribute Feature_6 numeric
@attribute Feature_7 numeric
@attribute Feature_8 numeric
@attribute Feature_9 numeric
@attribute class {0,1,2}
@data
1.46296597318,79.5,71.6432132166,0.948331321872,0.0125681755404,1.29758713137,14.5136804431,14.3143091107,217.854405623,0
1.55651737392,70.3125,70.3337745592,1.34145188445,0.913257071346,0.481680071492,8.06815109283,28.5350242877,884.493210601,0
1.63150473674,75.5625,74.6298941025,1.20229242528,0.263161220851,1.3690795353,15.3393129582,13.7529778752,199.328545103,0
1.8034389294,104.625,88.4631809003,0.444013946449,-1.41907226687,1.80428954424,17.1296412903,11.9074178521,150.1312627,0
1.7797168894,74.25,61.180572897,1.98216678828,3.00102536451,1.43342269884,16.0502670501,12.9655368445,175.528547683,0
1.65071710268,64.1875,73.4814761947,1.66301286076,1.59433436011,1.8471849866,16.0400768361,11.3594756084,142.757432948,0
2.94409159896,94.9375,56.8957036493,0.923712113108,0.684715271409,1.6344950849,14.8389479937,11.9795284733,161.554720517,0
2.10350278962,102.0625,87.345197886,0.399460992279,-1.38635376106,2.27792672029,19.311624544,10.4895791003,115.128898282,0
1.99944146262,92.25,60.5387272744,1.32950563254,1.36346583377,1.14566577301,12.7506244561,14.6999014997,238.996311648,0
1.87321635816,105.625,80.2456190393,0.654111352062,-0.826751518896,0.815907059875,10.6588195913,19.9313882171,433.004893848,0
1.81067621847,104.9375,75.3487464644,0.43274366275,-1.10116323963,1.35746201966,15.4701423398,13.7581796376,199.806708958,0
1.71182572253,78.5,74.4613993959,1.27550122919,0.6447321429,0.975871313673,11.0320982866,17.1619718046,337.327720534,0
1.37880956378,82.75,88.0713489167,0.878412421227,-0.695962130797,1.41286863271,15.4341767245,13.9113129169,203.98927886,0
1.53215424813,85.1875,77.9424617506,0.905243424982,-0.50348029275,1.38337801609,15.5689400825,13.5934881991,193.734695998,0
1.63437162943,70.0,74.3538835569,1.3803458952,0.824312503547,1.22073279714,13.8648035822,14.5993532295,226.657206536,0
2.25374005026,68.1875,69.7389944274,1.74340702362,1.9540514303,1.94638069705,13.7488250482,11.1270847457,155.058935328,0
1.90378901881,87.8125,72.9119492522,0.914531585628,-0.196621164404,0.762287756926,11.8624364345,18.8539808278,377.082407592,0
2.33865422928,125.1875,69.2560635883,0.398128954792,-0.605123485042,1.55674709562,13.9998770121,12.0642326249,167.884441357,0
1.43261310892,59.125,69.0913118634,1.94121673535,2.5530864534,0.745308310992,10.0091295622,19.9418393472,443.998187938,0
1.61830983158,55.125,64.9325371058,1.99822778815,3.25055027953,1.20285969616,12.9220164198,15.0636195254,250.630903136,0
1.41872044973,87.0625,76.2384981079,0.947831939861,-0.421606827738,0.61036639857,9.95746628005,21.4942479493,493.641852276,0
1.56951454478,93.3125,79.9708687195,0.853383382781,-0.618861097555,0.994638069705,11.7390440177,16.5085074535,301.032363413,0
1.4934555756,81.125,75.7387574165,0.950047457666,-0.357779725716,1.09472743521,12.5396942184,16.4601546154,299.014899821,0
1.71485317715,74.6875,74.2586011432,1.03744653064,-0.0600537092258,0.922252010724,12.4395315236,15.8952210076,266.506190505,0
1.53756986721,126.0,82.0266724913,0.301374574567,-1.34990628349,1.80339588919,18.2191197505,11.538112504,136.561803538,0
1.45699128499,96.3125,80.1667938972,0.649237796907,-0.902342842367,1.14387846291,13.4101396676,15.844626223,269.815482353,0
1.45353908443,66.8125,75.4678894878,1.29218100554,0.458259514107,1.24396782842,14.416453612,14.1165536928,209.725696899,0
1.87044113374,91.75,78.4916396822,0.937706299603,-0.585379276604,1.41465594281,14.6959533633,13.5264928882,197.459320873,0
3.16449793977,112.8125,66.7089937246,0.30296962196,-0.785764156367,2.19124218052,16.0197898774,10.8533287664,137.753926639,0
4.26054331302,88.875,39.0246316446,2.05845249236,8.42094509078,1.25379803396,11.9664380739,13.4853015523,223.53673159,0
1.97496511385,71.375,77.5369871416,1.40025683212,0.624259711077,1.45308310992,15.2539213044,12.9157059809,179.263182736,0
1.68011752327,59.0,71.4973775743,1.84294441416,2.12362368111,0.658623771224,10.5561012128,20.1811978569,429.402325477,0
1.74722550935,80.8125,73.6946561411,1.16685555654,0.295124033957,1.03932082216,11.9288278829,16.8676985129,317.863360541,0
1.73856681698,60.5,70.1079524733,1.7964072676,2.03826600125,0.822162645219,10.7139094431,18.0647754774,363.505252003,0
1.84706782542,72.6875,60.6410739,1.87677144917,2.98490166041,0.738159070599,10.7375166253,19.2739233324,399.14820362,0
2.51818261141,102.40625,46.9666499863,0.808290467841,2.86703485012,1.54691689008,12.996778554,12.6409902777,192.46742718,0
1.91929076933,90.75,82.6865315514,1.00238988068,-0.556978375215,1.44772117962,14.7361268027,13.2739452476,191.376467498,0
2.09182208789,45.25,64.445228683,2.19727579751,4.28811375376,1.36282394996,13.9781744042,14.4902143135,227.365886113,0
2.31014342052,76.6875,69.0658370235,1.3070450097,0.827871497515,1.85254691689,15.2409503831,12.0363823455,163.788547053,0
1.64874414278,98.0,84.501479277,0.525894992831,-1.19622337006,1.64789991063,16.6009052738,12.3213239672,161.434183057,0
1.71097302246,91.0,75.7636126383,1.01851093322,-0.198869304329,0.658623771224,9.89676806457,20.4229232352,461.573502731,0
1.44834270705,86.125,74.2292689914,0.828953246699,-0.43402871032,1.45040214477,14.9937430298,13.3360569414,189.094317809,0
1.35209587499,91.9375,84.2410742675,0.954074431955,-0.67723872828,0.785522788204,10.9697987168,18.9021163527,379.772354832,0
1.41785788508,64.5,66.3447435748,1.56458286152,1.72748341961,0.935656836461,12.4051852607,16.5679796757,290.508639259,0
1.46845311949,68.4375,68.4470312998,1.71426914583,1.94563639804,0.661304736372,9.48516712757,20.9785490338,506.033549897,0
3.35112260173,96.75,71.0558759006,0.724395316726,-0.395648272319,2.12957998213,18.1738258328,11.0722600925,130.331068405,0
1.58899323624,110.125,79.0536803381,0.665531205467,-0.803384420999,1.08400357462,12.3154873059,14.8370514785,244.506671894,0
