@relation some_pulsars
@attribute Period numeric
@attribute Profile_Mean numeric
@attribute Profile_Sdtdev numeric
@attribute Profile_Skewness numeric
@attribute Profile_Kurtosis numeric
@attribute DM_SNR_Mean numeric
@attribute DM_SNR_Stddev numeric
@attribute DM_SNR_Skewness numeric
@attribute DM_SNR_Kurtosis numeric
@attribute class {0,1}
@data
15.31135474,98.78125,38.664409,0.456107149,1.281347149,3.024247492,19.36025946,8.476797654,81.43262624,1
14.97036115,97.78125,52.60479682,0.592962349,0.224945217,1.691471572,11.86776194,12.00628519,199.2081619,1
4.413250028,108.515625,44.31756571,0.195451718,0.708589752,1.726588629,12.75586279,11.71487066,177.5193438,1
17.73865458,119.671875,39.98966847,0.359964202,0.967106331,2.613712375,15.02961222,8.938616437,104.8855616,1
17.45511895,109.3203125,51.89260749,0.386717797,0.032412194,1.678093645,12.54567128,12.57411112,204.9312164,1
3.350318557,103.6796875,36.38400524,0.806300387,3.279463576,2.321906355,13.56050069,9.548849097,126.3620126,1
1.350181771,109.0546875,49.4613657,0.335681502,0.092140616,0.928929766,9.343990925,19.62280224,479.6709644,1
11.64372913,98.2109375,47.24250145,0.591122875,0.40110591,1.427257525,12.35872241,13.39411501,218.1620811,1
7.502461461,91.0234375,42.73198905,0.320523518,0.719521477,1.767558528,11.70667781,11.80153271,201.4082611,1
6.624092192,123.5703125,57.27669732,0.514650264,-0.346149639,3.496655518,21.32027994,8.74531061,84.63796303,1
3.333529187,60.921875,52.62033967,2.341728151,5.160033972,0.486622074,7.658622807,30.88388219,1017.38318,1
6.708047076,96.5546875,53.00056141,0.809315292,0.539037758,4.046822742,24.36623743,7.722319938,63.4540328,1
2.933671619,39.84375,34.38146246,4.322009647,22.61491549,1.905518395,11.81258058,12.38519299,210.9521582,1
7.82995673,93.2578125,44.82173826,0.572260442,0.740391599,1.834448161,12.06238039,11.71872454,190.6753705,1
