@relation some_pulsars
@attribute Period numeric
@attribute Profile_Mean numeric
@attribute Profile_Sdtdev numeric
@attribute Profile_Skewness numeric
@attribute Profile_Kurtosis numeric
@attribute DM_SNR_Mean numeric
@attribute DM_SNR_Stddev numeric
@attribute DM_SNR_Skewness numeric
@attribute DM_SNR_Kurtosis numeric
@attribute class {0,1}
@data
9.61673234444,93.7421875,64.6181386703,0.679245705758,-0.383206746209,5.77956081081,25.1348300888,6.5164229801,48.3947700412,0
1.85863990034,79.5859375,72.4113172422,1.05588663427,-0.159576867625,6.96706081081,19.2676672913,7.65476370589,79.2951599162,0
10.93370226,95.78125,58.9040450516,1.00654162432,0.183599414311,5.72212837838,25.7742207696,6.21012620399,45.2085308925,0
1.64560869,123.7109375,56.01648088,0.223849596,-0.572024717,0.678929766,10.06511862,20.43001943,449.028584,1
3.054315885,76.671875,50.07230855,1.797571445,3.100705383,1.289297659,11.07083845,16.43405227,314.1971868,1
1.9345361726,63.578125,48.3460199653,2.15323549976,5.12746309613,9.30912162162,22.9463398256,4.2195981703,30.0252634498,0
12.64313297,51.1015625,37.34129748,2.838736612,10.16609232,2.951505017,18.39816924,8.914529612,90.29637299,1
11.3525569287,95.578125,47.2739042336,0.822682436141,1.07749870205,13.2685810811,46.0684767861,3.25283056425,8.89060057011,0
5.57836685516,95.015625,51.5627627834,1.35964250195,1.37572063377,9.65287162162,27.5397490714,4.60259614731,29.1171034488,0
10.033357673,74.21875,54.4621338495,1.62697617525,2.00975173734,7.63766891892,30.2555216086,5.52139371495,33.3708089071,0
3.350318557,103.6796875,36.38400524,0.806300387,3.279463576,2.321906355,13.56050069,9.548849097,126.3620126,1
9.06125785009,86.328125,61.8299216317,1.07651368825,0.38052664031,7.20945945946,28.5061049361,5.76658219584,38.6134397729,0
9.54831077999,115.4453125,60.5078518399,0.541483537055,-0.798376140711,7.16638513514,27.7000436342,5.82103175064,40.4440281865,0
5.312812211,59.4453125,47.56834041,2.168906391,5.541206207,4.650501672,26.34873389,6.658480366,46.21752194,1
8.71466171182,63.296875,62.4255005205,1.64844852732,1.73978792326,5.24155405405,22.4307665222,7.40674861946,63.5293318322,0
20.24973308,103.7265625,40.6455169,0.172961573,0.768398273,2.818561873,16.53630919,8.304640887,85.44758983,1
4.66980021105,76.015625,58.1416621783,1.15774517052,0.613173926105,7.78209459459,23.7520941539,6.11766727977,51.3195572126,0
2.18621335336,71.71875,75.3452405493,1.2308271328,0.112152857271,5.56165540541,16.2135115064,10.2064080402,131.43783491,0
11.7349166978,66.8828125,55.2273173311,1.82586696515,3.06863235485,8.06503378378,30.1252732465,5.13864243369,30.1442816666,0
8.30868092096,113.3125,54.6512737157,0.089872939343,-0.650623699391,14.3614864865,46.8367752595,3.06618734532,7.92412796054,0
5.9839852473,43.109375,53.5484935559,2.76091118842,6.96243691375,5.81672297297,20.3212217011,7.16719783804,67.3766630242,0
10.9278229114,120.375,54.7143148545,0.640667879141,-0.0199603567239,12.0109797297,39.1133019087,3.90269472348,16.5753308603,0
23.6224479,77.0234375,44.50675244,1.268602281,2.605826138,7.808528428,36.83023007,5.181513792,26.51027772,1
10.564875008,80.4921875,55.6115146707,1.19269217508,0.623556635622,5.53378378378,22.8912796274,6.9278608043,59.8142901919,0
10.3969683955,76.890625,55.9327490126,1.40148147685,1.06390333193,6.76689189189,29.1384402663,5.98810403021,38.3612004313,0
15.31135474,98.78125,38.664409,0.456107149,1.281347149,3.024247492,19.36025946,8.476797654,81.43262624,1
4.24012023781,115.2265625,64.8453948398,0.39510893285,-1.10120282203,8.09121621622,22.7552367868,6.00672253753,51.1582058058,0
3.625096418,104.53125,47.9394047,0.865707929,0.848686501,2.449832776,17.39243074,9.904190427,110.2218337,1
